province,U_R,COICOP,Products,Weights,Source
129,,,Clothing and footwear,121.34462402285197,Rural
129,,,"Housing, water, electricity, gas and other fuels",130.14455258497298,Rural
129,,,"Furnishing, household equipment and routine household maintenance ",113.25133078959003,Rural
129,,,Health,106.6734865473316,Rural
129,,,Transport,111.83115644231333,Rural
129,,,Communication,99.97245742777687,Rural
129,,,Recreation and culture,120.82835457840832,Rural
129,,,Education,175.20520907380316,Rural
129,,,Restaurants and hotels,115.9389393555368,Rural
129,,,Miscellaneous goods and services,112.40337415319995,Rural
130,,,GENERAL INDEX (CPI),133.52509986631313,Rural
130,,,Food and non-alcoholic beverages,141.21189311415924,Rural
130,,,Bread and cereals ,147.59880996629798,Rural
130,,,Meat,143.33842977809195,Rural
130,,,"Milk, cheese and eggs",124.93597144098665,Rural
130,,,Vegetables ,149.17011070842432,Rural
130,,,Non-alcoholic beverages ,117.51657446259841,Rural
130,,,Alcoholic beverages and tobacco,126.75718958386483,Rural
130,,,Clothing and footwear,121.43183878622375,Rural
130,,,"Housing, water, electricity, gas and other fuels",129.7107115377045,Rural
130,,,"Furnishing, household equipment and routine household maintenance ",113.52089645711462,Rural
130,,,Health,106.294379528959,Rural
130,,,Transport,111.98967444207454,Rural
130,,,Communication,99.97245742777687,Rural
130,,,Recreation and culture,120.84467060072552,Rural
130,,,Education,175.20520907380316,Rural
130,,,Restaurants and hotels,116.06758113834297,Rural
130,,,Miscellaneous goods and services,112.32246701962173,Rural
131,,,GENERAL INDEX (CPI),140.4361614701677,Rural
131,,,Food and non-alcoholic beverages,152.7585058369696,Rural
131,,,Bread and cereals ,157.5298613413975,Rural
131,,,Meat,145.31261569745098,Rural
131,,,"Milk, cheese and eggs",125.30876992020431,Rural
131,,,Vegetables ,167.285377124846,Rural
131,,,Non-alcoholic beverages ,119.11937101774897,Rural
131,,,Alcoholic beverages and tobacco,141.4746731895784,Rural
131,,,Clothing and footwear,121.7425190728991,Rural
131,,,"Housing, water, electricity, gas and other fuels",130.2580150816169,Rural
131,,,"Furnishing, household equipment and routine household maintenance ",113.02595090415537,Rural
131,,,Health,107.14737373832435,Rural
131,,,Transport,112.06748053928271,Rural
131,,,Communication,99.97245742777687,Rural
131,,,Recreation and culture,120.86332355758331,Rural
131,,,Education,175.20520907380316,Rural
131,,,Restaurants and hotels,116.07947219143396,Rural
131,,,Miscellaneous goods and services,112.93207116205163,Rural
132,,,GENERAL INDEX (CPI),138.90533694524225,Rural
132,,,Food and non-alcoholic beverages,148.89249673383767,Rural
132,,,Bread and cereals ,163.0260504600123,Rural
132,,,Meat,147.1120099784134,Rural
132,,,"Milk, cheese and eggs",126.18497253402433,Rural
132,,,Vegetables ,156.92491726969334,Rural
132,,,Non-alcoholic beverages ,120.98960721640115,Rural
132,,,Alcoholic beverages and tobacco,144.8127554294173,Rural
132,,,Clothing and footwear,122.26080185711886,Rural
132,,,"Housing, water, electricity, gas and other fuels",130.22539377618597,Rural
132,,,"Furnishing, household equipment and routine household maintenance ",113.40998635040968,Rural
132,,,Health,107.10360462243811,Rural
132,,,Transport,112.25120692745897,Rural
132,,,Communication,99.97245742777687,Rural
132,,,Recreation and culture,120.44703944765055,Rural
132,,,Education,175.20520907380316,Rural
132,,,Restaurants and hotels,115.96028827804936,Rural
132,,,Miscellaneous goods and services,112.86535941827401,Rural
133,,,GENERAL INDEX (CPI),137.38544094704397,Rural
133,,,Food and non-alcoholic beverages,144.62527718032467,Rural
133,,,Bread and cereals ,161.93932046493595,Rural
133,,,Meat,150.15433252074166,Rural
133,,,"Milk, cheese and eggs",126.09601433926905,Rural
133,,,Vegetables ,147.82497601436526,Rural
133,,,Non-alcoholic beverages ,122.53052849072506,Rural
133,,,Alcoholic beverages and tobacco,147.89647914769358,Rural
133,,,Clothing and footwear,125.23140999690817,Rural
133,,,"Housing, water, electricity, gas and other fuels",130.45985451013456,Rural
133,,,"Furnishing, household equipment and routine household maintenance ",114.06980896140276,Rural
133,,,Health,107.05114308674568,Rural
133,,,Transport,112.31155618211656,Rural
133,,,Communication,99.97245742777687,Rural
133,,,Recreation and culture,120.1544401248796,Rural
133,,,Education,176.40021284690812,Rural
133,,,Restaurants and hotels,115.97017455053278,Rural
133,,,Miscellaneous goods and services,113.12955678687199,Rural
134,,,GENERAL INDEX (CPI),139.8114319488185,Rural
134,,,Food and non-alcoholic beverages,149.636138372013,Rural
134,,,Bread and cereals ,158.24532631519727,Rural
134,,,Meat,151.81133388295694,Rural
134,,,"Milk, cheese and eggs",125.0321622099231,Rural
134,,,Vegetables ,157.01115494017637,Rural
134,,,Non-alcoholic beverages ,120.61931298946736,Rural
134,,,Alcoholic beverages and tobacco,145.9941319824702,Rural
134,,,Clothing and footwear,125.94730428688977,Rural
134,,,"Housing, water, electricity, gas and other fuels",131.01796254453643,Rural
134,,,"Furnishing, household equipment and routine household maintenance ",114.20714529408679,Rural
134,,,Health,106.78223321268857,Rural
134,,,Transport,112.62162288410802,Rural
134,,,Communication,99.97245742777687,Rural
134,,,Recreation and culture,121.51848364764659,Rural
134,,,Education,176.40021284690812,Rural
134,,,Restaurants and hotels,116.28826959674916,Rural
134,,,Miscellaneous goods and services,113.36593275424539,Rural
135,,,GENERAL INDEX (CPI),143.35845363074688,Rural
135,,,Food and non-alcoholic beverages,155.6211860619027,Rural
135,,,Bread and cereals ,152.57380788131724,Rural
135,,,Meat,152.8647926987809,Rural
135,,,"Milk, cheese and eggs",124.9547051843622,Rural
135,,,Vegetables ,169.72906211619863,Rural
135,,,Non-alcoholic beverages ,120.67977891822719,Rural
135,,,Alcoholic beverages and tobacco,144.77469789581448,Rural
135,,,Clothing and footwear,126.52801577012012,Rural
135,,,"Housing, water, electricity, gas and other fuels",135.03475527528317,Rural
135,,,"Furnishing, household equipment and routine household maintenance ",114.32406408617588,Rural
135,,,Health,106.80026910875779,Rural
135,,,Transport,112.62222863627134,Rural
135,,,Communication,99.97245742777687,Rural
135,,,Recreation and culture,121.88562027956249,Rural
135,,,Education,176.40021284690812,Rural
135,,,Restaurants and hotels,116.9110937772806,Rural
135,,,Miscellaneous goods and services,113.83842973268163,Rural
136,,,GENERAL INDEX (CPI),139.08044060908242,Rural
136,,,Food and non-alcoholic beverages,150.38046656377833,Rural
136,,,Bread and cereals ,155.28007918131328,Rural
136,,,Meat,154.09426989731907,Rural
136,,,"Milk, cheese and eggs",125.00207536938537,Rural
136,,,Vegetables ,158.08879267378504,Rural
136,,,Non-alcoholic beverages ,121.92825522880135,Rural
136,,,Alcoholic beverages and tobacco,145.30867353581067,Rural
136,,,Clothing and footwear,126.52801577012012,Rural
136,,,"Housing, water, electricity, gas and other fuels",124.22227766896792,Rural
136,,,"Furnishing, household equipment and routine household maintenance ",115.1834474768869,Rural
136,,,Health,106.82734076155933,Rural
136,,,Transport,112.62222863627134,Rural
136,,,Communication,99.97245742777687,Rural
136,,,Recreation and culture,123.97515609416644,Rural
136,,,Education,176.40021284690812,Rural
136,,,Restaurants and hotels,116.9110937772806,Rural
136,,,Miscellaneous goods and services,114.09888065667151,Rural
137,,,GENERAL INDEX (CPI),138.6986696526575,Rural
137,,,Food and non-alcoholic beverages,144.92999128529974,Rural
137,,,Bread and cereals ,150.22092091332186,Rural
137,,,Meat,155.13885594004935,Rural
137,,,"Milk, cheese and eggs",127.42149499679864,Rural
137,,,Vegetables ,150.56732915902344,Rural
137,,,Non-alcoholic beverages ,120.78549858849574,Rural
137,,,Alcoholic beverages and tobacco,143.9197565963924,Rural
137,,,Clothing and footwear,127.34000720447527,Rural
137,,,"Housing, water, electricity, gas and other fuels",131.9807519622302,Rural
137,,,"Furnishing, household equipment and routine household maintenance ",114.61769191756227,Rural
137,,,Health,106.92973026890566,Rural
137,,,Transport,135.4430315355551,Rural
137,,,Communication,99.97245742777687,Rural
137,,,Recreation and culture,123.98632600469325,Rural
137,,,Education,176.40021284690812,Rural
137,,,Restaurants and hotels,116.9110937772806,Rural
137,,,Miscellaneous goods and services,114.46768572099475,Rural
138,,,GENERAL INDEX (CPI),139.47216582454067,Rural
138,,,Food and non-alcoholic beverages,146.20649290480387,Rural
138,,,Bread and cereals ,146.7745958740343,Rural
138,,,Meat,157.53723004401255,Rural
138,,,"Milk, cheese and eggs",127.505679860465,Rural
138,,,Vegetables ,154.3184737571137,Rural
138,,,Non-alcoholic beverages ,118.52576772924316,Rural
138,,,Alcoholic beverages and tobacco,144.50414330253977,Rural
138,,,Clothing and footwear,128.6656836682967,Rural
138,,,"Housing, water, electricity, gas and other fuels",131.4189215643095,Rural
138,,,"Furnishing, household equipment and routine household maintenance ",114.99301116743277,Rural
138,,,Health,106.89207463065041,Rural
138,,,Transport,138.0917505655871,Rural
138,,,Communication,99.97245742777687,Rural
138,,,Recreation and culture,124.02686974339375,Rural
138,,,Education,176.40021284690812,Rural
138,,,Restaurants and hotels,116.9110937772806,Rural
138,,,Miscellaneous goods and services,114.87889798862918,Rural
139,,,GENERAL INDEX (CPI),141.73121018147842,Rural
139,,,Food and non-alcoholic beverages,150.4564325760739,Rural
139,,,Bread and cereals ,144.6805950215178,Rural
139,,,Meat,158.3636708910048,Rural
139,,,"Milk, cheese and eggs",128.09028313667451,Rural
139,,,Vegetables ,162.79246587198085,Rural
139,,,Non-alcoholic beverages ,118.61017176840588,Rural
139,,,Alcoholic beverages and tobacco,145.7085282621613,Rural
139,,,Clothing and footwear,129.42740702163573,Rural
139,,,"Housing, water, electricity, gas and other fuels",131.75804839622742,Rural
139,,,"Furnishing, household equipment and routine household maintenance ",115.51203952860052,Rural
139,,,Health,106.65643236132821,Rural
139,,,Transport,137.84416507658003,Rural
139,,,Communication,99.97245742777687,Rural
139,,,Recreation and culture,124.16103248692919,Rural
139,,,Education,176.40021284690812,Rural
139,,,Restaurants and hotels,116.93546609441547,Rural
139,,,Miscellaneous goods and services,115.29455660534906,Rural
140,,,GENERAL INDEX (CPI),144.17133084175703,Rural
140,,,Food and non-alcoholic beverages,154.38183069722575,Rural
140,,,Bread and cereals ,145.15163959893988,Rural
140,,,Meat,158.25355472806524,Rural
140,,,"Milk, cheese and eggs",131.20473714625237,Rural
140,,,Vegetables ,168.66833011317493,Rural
140,,,Non-alcoholic beverages ,118.39224394940015,Rural
140,,,Alcoholic beverages and tobacco,148.9920352447714,Rural
140,,,Clothing and footwear,130.0738045899345,Rural
140,,,"Housing, water, electricity, gas and other fuels",133.00620712053205,Rural
140,,,"Furnishing, household equipment and routine household maintenance ",115.67166048233771,Rural
140,,,Health,106.42154339060828,Rural
140,,,Transport,137.96966110184746,Rural
140,,,Communication,99.97245742777687,Rural
140,,,Recreation and culture,124.52815240919121,Rural
140,,,Education,176.40021284690812,Rural
140,,,Restaurants and hotels,116.93546609441547,Rural
140,,,Miscellaneous goods and services,115.68609144586502,Rural
141,,,GENERAL INDEX (CPI),147.07922051174938,Rural
141,,,Food and non-alcoholic beverages,160.42556456134145,Rural
141,,,Bread and cereals ,145.95253844911574,Rural
141,,,Meat,158.54082654101157,Rural
141,,,"Milk, cheese and eggs",131.0252380303455,Rural
141,,,Vegetables ,179.43334709823228,Rural
141,,,Non-alcoholic beverages ,118.3322678407502,Rural
141,,,Alcoholic beverages and tobacco,143.31817435627818,Rural
141,,,Clothing and footwear,130.5857705825003,Rural
141,,,"Housing, water, electricity, gas and other fuels",135.40314980022143,Rural
141,,,"Furnishing, household equipment and routine household maintenance ",116.72252469624262,Rural
141,,,Health,106.9165070213471,Rural
141,,,Transport,138.32998124989626,Rural
141,,,Communication,99.97245742777687,Rural
141,,,Recreation and culture,124.52375492531094,Rural
141,,,Education,176.40021284690812,Rural
141,,,Restaurants and hotels,116.93546609441547,Rural
141,,,Miscellaneous goods and services,115.82556093913924,Rural
142,,,GENERAL INDEX (CPI),148.01975989812576,Rural
142,,,Food and non-alcoholic beverages,163.24741967691216,Rural
142,,,Bread and cereals ,151.467624432399,Rural
142,,,Meat,160.63582337621293,Rural
142,,,"Milk, cheese and eggs",133.15148651929633,Rural
142,,,Vegetables ,181.7198363819214,Rural
142,,,Non-alcoholic beverages ,119.3579676700712,Rural
142,,,Alcoholic beverages and tobacco,146.07395720520273,Rural
142,,,Clothing and footwear,131.12927040533364,Rural
142,,,"Housing, water, electricity, gas and other fuels",133.89068293125933,Rural
142,,,"Furnishing, household equipment and routine household maintenance ",122.95707822569214,Rural
142,,,Health,106.89407703999755,Rural
142,,,Transport,122.59366112662129,Rural
142,,,Communication,99.97245742777687,Rural
142,,,Recreation and culture,124.77184273791164,Rural
142,,,Education,176.40021284690812,Rural
142,,,Restaurants and hotels,116.99315392166528,Rural
142,,,Miscellaneous goods and services,116.36576592004342,Rural
143,,,GENERAL INDEX (CPI),146.99653979067068,Rural
143,,,Food and non-alcoholic beverages,160.38634394222905,Rural
143,,,Bread and cereals ,150.43556519252863,Rural
143,,,Meat,162.5265826856109,Rural
143,,,"Milk, cheese and eggs",133.93284928087084,Rural
143,,,Vegetables ,175.09503421647625,Rural
143,,,Non-alcoholic beverages ,119.94379203845348,Rural
143,,,Alcoholic beverages and tobacco,148.57900310175057,Rural
143,,,Clothing and footwear,132.08293534340652,Rural
143,,,"Housing, water, electricity, gas and other fuels",136.4084219080683,Rural
143,,,"Furnishing, household equipment and routine household maintenance ",123.17420387885588,Rural
143,,,Health,106.72835286950395,Rural
143,,,Transport,107.7467743995514,Rural
143,,,Communication,99.97245742777687,Rural
143,,,Recreation and culture,124.74486931945641,Rural
143,,,Education,176.40021284690812,Rural
143,,,Restaurants and hotels,121.67333432759992,Rural
143,,,Miscellaneous goods and services,116.8565201928329,Rural
144,,,GENERAL INDEX (CPI),144.55494081484056,Rural
144,,,Food and non-alcoholic beverages,154.81102950143392,Rural
144,,,Bread and cereals ,154.68192029154073,Rural
144,,,Meat,163.5465724199575,Rural
144,,,"Milk, cheese and eggs",136.41980900469565,Rural
144,,,Vegetables ,161.38041984857662,Rural
144,,,Non-alcoholic beverages ,121.28131228341348,Rural
144,,,Alcoholic beverages and tobacco,151.49882638468486,Rural
144,,,Clothing and footwear,132.65671466937266,Rural
144,,,"Housing, water, electricity, gas and other fuels",134.87785329991877,Rural
144,,,"Furnishing, household equipment and routine household maintenance ",123.07205574184884,Rural
144,,,Health,106.92247864616492,Rural
144,,,Transport,107.73819033708429,Rural
144,,,Communication,99.97245742777687,Rural
144,,,Recreation and culture,125.24487425432373,Rural
144,,,Education,176.40021284690812,Rural
144,,,Restaurants and hotels,125.93491530295927,Rural
144,,,Miscellaneous goods and services,116.8993455015554,Rural
145,,,GENERAL INDEX (CPI),142.8625899373774,Rural
145,,,Food and non-alcoholic beverages,150.51125186412605,Rural
145,,,Bread and cereals ,155.36985927245013,Rural
145,,,Meat,166.5107289329969,Rural
145,,,"Milk, cheese and eggs",136.25695157224104,Rural
145,,,Vegetables ,152.17595438612435,Rural
145,,,Non-alcoholic beverages ,122.17338585214277,Rural
145,,,Alcoholic beverages and tobacco,150.92573859448376,Rural
